order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee,Status,Complain,Refund,Account Number,Phone Number
ORDB07743,14/12/18,19:29:34,Dinner,TP,"[('Salmon', 1), ('Shrimp', 8)]",473,-37.8117045,144.9406911,0,10.077,14.5829167,Delivered,0,0,30500000000000 ,(339)304-1656x529
ORDC09475,28/6/18,13:54:55,Lunch,NS,"[('Fries', 4), ('Burger', 1)]",79,-37.8077005,144.9424056,0,9.41,14.8940891,Delivered,0,0,6011840000000000 ,262-305-7715x4924
ORDC01161,18/3/18,10:32:06,Breakfast,NS,"[('Coffee', 3), ('Pancake', 3)]",95.25,-37.8113706,144.9728774,0,7.427,14.8197196,Cancelled,0,0,3595740000000000 ,3844317187
ORDX09384,14/7/18,14:25:21,Lunch,BK,"[('Burger', 10), ('Fries', 1)]",322,-37.8171138,144.9534699,0,8.65,17.6115999,Delivered,0,0,2273850000000000 ,001-248-103-3582
ORDX10082,10/2/18,9:21:07,Breakfast,BK,"[('Coffee', 3), ('Pancake', 1), ('Cereal', 1)]",67.75,-37.8087126,144.9663936,0,7.141,14.2436086,Delivered,0,0,213000000000000 ,534-380-6446x4100
ORDX30017,11/2/18,9:21:07,Breakfast,NS,"[('Coffee', 5), ('Cereal', 3), ('Eggs', 3)]",166.5,-37.80087,144.91651,0,9.49,12.506329,Delivered,0,0,4120500000000000000 ,001-923-808-2994x2297
ORDX80884,12/2/18,16:16:54,Dinner,NS,"[('Fish&Chips', 2), ('Pasta', 3), ('Salmon', 4)]",316.5,-37.8009,144.9168,0,10.073,14.1303834,Delivered,0,0,4604880000000000 ,+1-604-876-4759x38242
ORDX57232,13/2/18,16:47:19,Dinner,NS,"[('Pasta', 3), ('Fish&Chips', 3), ('Salmon', 3)]",310.5,-37.80088,144.91683,0,9.775,17.1518503,Delivered,0,0,5248920000000000 ,001-948-924-1157
ORDX31357,14/2/18,9:21:07,Breakfast,BK,"[('Fish&Chips', 4), ('Salmon', 5), ('Pasta', 9), ('Shrimp', 10)]",1132.5,-37.79213,144.9188,0,5.247,12.3176397,Delivered,0,0,4390000000000 ,(565)938-7784x08016
ORDX41612,15/2/18,11:53:14,Breakfast,BK,"[('Salmon', 6), ('Fish&Chips', 4), ('Pasta', 1)]",413.5,-37.82167,144.92545,0,8.825,15.1207023,Delivered,0,0,180000000000000 ,-2024
ORDX90026,16/2/18,18:18:35,Dinner,NS,"[('Eggs', 8), ('Pancake', 2)]",224.5,-37.79404,144.92863,0,7.826,24.37252995,Delivered,0,0,4871160000000000 ,(287)115-8714
ORDX98567,17/2/18,14:15:12,Lunch,TP,"[('Salmon', 10), ('Pasta', 4)]",520,-37.79406,144.92876,0,8.079,15.9137052,Delivered,0,0,3598950000000000 ,(185)839-8947x19659
ORDX26913,18/2/18,19:39:43,Dinner,TP,"[('Shrimp', 8), ('Fish&Chips', 5)]",607,-37.79454,144.92924,0,7.529,14.8801212,Delivered,0,0,4947110000000000 ,232.094.7112
ORDX73207,19/2/18,8:40:33,Breakfast,NS,"[('Cereal', 1), ('Eggs', 10), ('Pancake', 5)]",362.25,-37.79456,144.92951,0,10.04,14.9200895,Delivered,0,0,3596950000000000 ,+1-018-684-8339x69477
ORDX73331,20/2/18,11:53:14,Breakfast,TP,"[('Cereal', 5), ('Coffee', 5), ('Pancake', 2), ('Eggs', 6)]",323,-37.79424,144.92997,1,10.284,3.56804495,Delivered,0,0,36300000000000 ,515.917.9533x04135
ORDX91793,21/2/18,15:16:03,Lunch,TP,"[('Salmon', 6), ('Shrimp', 9)]",732,-37.79396,144.93006,0,8.287,13.892705,Delivered,0,0,3530990000000000 ,+1-560-123-0989x101
ORDX93750,22/2/18,8:20:16,Breakfast,TP,"[('Salad', 5), ('Burger', 4), ('Steak', 8)]",570,-37.7947,144.93007,0,8.611,13.1671228,Delivered,0,0,2610900000000000 ,991.615.1090x3217
ORDX94455,23/2/18,19:19:26,Dinner,NS,"[('Pasta', 7), ('Fish&Chips', 4), ('Salmon', 8)]",660.5,-37.79496,144.93249,0,7.371,12.0605834,Delivered,0,0,36100000000000 ,(008)691-4131
ORDX30439,24/2/18,12:03:22,Lunch,TP,"[('Coffee', 7), ('Eggs', 2), ('Cereal', 5)]",201.5,-37.80895,144.93427,0,9.961,15.9634391,Delivered,0,0,30600000000000 ,562.087.0916x34579
ORDX64900,25/2/18,13:34:38,Lunch,BK,"[('Pancake', 2), ('Coffee', 8), ('Eggs', 6), ('Cereal', 8)]",408.5,-37.79901,144.93496,0,11.765,17.5706627,Delivered,0,0,4419720000000000 ,(302)258-4197
ORDX51169,26/2/18,14:45:38,Lunch,TP,"[('Salad', 7), ('Steak', 5)]",345.4,-37.79,144.93528,0,10.547,14.6101818,Delivered,0,0,2371510000000000 ,076.984.5642x80715
ORDX83837,27/2/18,9:41:24,Breakfast,TP,"[('Cereal', 7), ('Coffee', 8)]",207,-37.81214,144.93565,1,8.242,6.2742214,Delivered,0,0,38900000000000 ,001-842-375-9459
ORDX33643,28/2/18,9:41:24,Breakfast,BK,"[('Pasta', 2), ('Salmon', 8), ('Fish&Chips', 4), ('Shrimp', 7)]",901,-37.81546,144.93829,0,9.004,14.98199,Delivered,0,0,4696070000000000 ,001-924-661-0935x2337
ORDX93055,1/3/18,18:38:52,Dinner,BK,"[('Chicken', 6), ('Salad', 2), ('Steak', 8), ('Fries', 10)]",706.4,-37.8153,144.9383,0,9.356,16.1606495,Delivered,0,0,6011890000000000 ,960-696-0271x4278
ORDX99912,2/3/18,17:48:10,Dinner,NS,"[('Steak', 3), ('Fries', 1), ('Chicken', 4), ('Burger', 1), ('Salad', 5)]",392,-37.79407,144.93871,0,3.627,7.9480727,Delivered,0,0,6512070000000000 ,001-890-075-4706x381
ORDX53600,3/3/18,12:23:39,Lunch,BK,"[('Fries', 5), ('Burger', 3), ('Steak', 4)]",333,-37.82003,144.94052,0,3.791,5.8794083,Delivered,0,0,4344220000000000 ,+1-206-650-3008x9131
ORDX81274,4/3/18,11:53:14,Breakfast,BK,"[('Eggs', 5), ('Coffee', 4), ('Pancake', 9)]",358.25,-37.78974,144.94096,0,9.227,14.130603,Delivered,0,0,36500000000000 ,344.217.6104x7142
ORDX66519,5/3/18,17:27:53,Dinner,BK,"[('Cereal', 8), ('Eggs', 2)]",212,-37.7897,144.941,0,6.971,11.9541521,Delivered,0,0,3509780000000000 ,512.400.0348x55909
ORDX15373,6/3/18,10:01:41,Breakfast,NS,"[('Pasta', 3), ('Salmon', 7)]",369.5,-37.79893,144.94143,0,9.493,13.3683607,Delivered,0,0,2226520000000000 ,765.823.6940x22455
ORDX42091,7/3/18,8:10:08,Breakfast,TP,"[('Pasta', 1), ('Salmon', 6), ('Fish&Chips', 1), ('Shrimp', 4)]",524.5,-37.81286,144.94186,0,12.946,16.7550221,Delivered,0,0,4241730000000000000 ,+1-159-004-2294x568
ORDX64236,8/3/18,13:14:21,Lunch,NS,"[('Chicken', 10), ('Salad', 6), ('Steak', 5), ('Fries', 6)]",720.2,-37.81473,144.94275,0,5.638,11.1807187,Delivered,0,0,6010000000000000 ,173-042-8146
ORDX99192,9/3/18,11:32:57,Breakfast,TP,"[('Eggs', 7), ('Coffee', 8), ('Cereal', 2)]",256,-37.802,144.9434,0,6.714,13.0421746,Delivered,0,0,3561110000000000 ,+1-461-187-7551x7176
ORDX73032,10/3/18,18:59:09,Dinner,TP,"[('Pasta', 4), ('Salmon', 1), ('Shrimp', 2)]",259,-37.802,144.946,0,8.999,6.68231475,Delivered,0,0,4940000000000 ,5229611133
ORDX68479,11/3/18,12:33:48,Lunch,NS,"[('Pancake', 2), ('Coffee', 2), ('Cereal', 1)]",84.5,-37.7936,144.9467,0,7.972,12.0904834,Delivered,0,0,4087320000000000000 ,168847793
ORDX35149,12/3/18,13:34:38,Lunch,NS,"[('Coffee', 2), ('Cereal', 4), ('Eggs', 3)]",165,-37.79356,144.94671,0,12.011,15.7683381,Delivered,0,0,4197300000000000000 ,534-926-3511x08731
ORDX15392,13/3/18,20:00:00,Dinner,TP,"[('Fries', 1), ('Salad', 10)]",184,-37.78126,144.9474,0,8.947,15.6160311,Delivered,0,0,4550820000000000000 ,(430)392-1376x5821
ORDX36577,14/3/18,8:00:00,Breakfast,BK,"[('Coffee', 10), ('Cereal', 9), ('Eggs', 8)]",440,-37.80895,144.94867,0,10.668,13.0932735,Delivered,0,0,4075230000000000 ,001-729-668-7577x38930
ORDX40813,15/3/18,19:39:43,Dinner,NS,"[('Salmon', 4), ('Shrimp', 6), ('Fish&Chips', 4)]",628,-37.80898,144.94877,0,7.47,12.9180702,Delivered,0,0,180000000000000 ,550-824-9269x471
ORDX27089,16/3/18,16:57:27,Dinner,BK,"[('Chicken', 10), ('Burger', 10), ('Salad', 10)]",802,-37.811,144.9489,0,9.806,14.0637548,Delivered,0,0,30100000000000 ,+1-801-320-4075x227
ORDX96042,17/3/18,8:50:42,Breakfast,BK,"[('Fries', 7), ('Steak', 7)]",399,-37.80116,144.94964,0,8.487,11.0873135,Delivered,0,0,4466600000000000 ,001-868-809-1891x63489
ORDX28893,18/3/18,14:15:12,Lunch,BK,"[('Fish&Chips', 5), ('Shrimp', 8), ('Salmon', 6)]",853,-37.80931,144.94975,0,8.57,11.0652225,Delivered,0,0,2709130000000000 ,769-930-0248x94517
ORDX26712,19/3/18,11:43:05,Breakfast,NS,"[('Coffee', 6), ('Cereal', 8), ('Eggs', 7)]",367,-37.81043,144.94983,0,8.046,11.7097134,Delivered,0,0,341000000000000 ,+1-466-602-2345x00762
ORDX66875,20/3/18,10:21:58,Breakfast,BK,"[('Pasta', 9), ('Fish&Chips', 2), ('Salmon', 10)]",727.5,-37.80457,144.94989,0,8.618,11.7863725,Delivered,0,0,4795190000000000 ,(912)560-9767x0172
ORDX79955,21/3/18,10:01:41,Breakfast,TP,"[('Salmon', 2), ('Fish&Chips', 3), ('Shrimp', 7)]",565,-37.80288,144.94996,0,12.058,16.2278921,Delivered,0,0,378000000000000 ,9925185367
ORDX64436,22/3/18,20:00:00,Dinner,TP,"[('Pancake', 10), ('Eggs', 10), ('Coffee', 5)]",500,-37.80248,144.95003,0,4.378,11.0298393,Delivered,0,0,4890000000000000 ,097-951-9426
ORDX91620,23/3/18,12:43:56,Lunch,BK,"[('Chicken', 2), ('Fries', 5), ('Steak', 10), ('Salad', 9), ('Burger', 8)]",976.8,-37.80497,144.95015,0,9.897,15.4992319,Delivered,0,0,2507660000000000 ,+1-183-067-5375x100
ORDX12746,24/3/18,17:58:18,Dinner,BK,"[('Eggs', 4), ('Coffee', 7)]",140.5,-37.80154,144.95019,0,12.393,16.25225,Delivered,0,0,213000000000000 ,(089)933-1886x8412
ORDX76130,25/3/18,18:08:27,Dinner,TP,"[('Pancake', 9), ('Coffee', 3)]",240.75,-37.79663,144.95022,0,10.024,18.1767417,Delivered,0,0,30500000000000 ,961-161-1620x76607
ORDX77088,26/3/18,11:53:14,Breakfast,TP,"[('Coffee', 2), ('Eggs', 7), ('Pancake', 6)]",314.5,-37.8029,144.9505,1,10.242,6.4522291,Delivered,0,0,2234200000000000 ,001-541-511-5055x203
ORDX32600,27/3/18,20:00:00,Dinner,TP,"[('Salmon', 4), ('Fish&Chips', 8), ('Shrimp', 2), ('Pasta', 9)]",799.5,-37.80285,144.95053,0,7.561,11.2749695,Delivered,0,0,30100000000000 ,+1-192-303-1045x0932
ORDX51479,28/3/18,19:39:43,Dinner,BK,"[('Burger', 7), ('Steak', 10), ('Salad', 10)]",839,-37.80286,144.95066,0,9.184,12.3193883,Delivered,0,0,4456030000000000 ,(175)420-3557
ORDX54750,29/3/18,10:01:41,Breakfast,TP,"[('Salmon', 6), ('Pasta', 6)]",411,-37.82151,144.95076,0,10.625,15.5711322,Delivered,0,0,380000000000000 ,001-485-291-1894x26223
ORDX70123,30/3/18,13:24:30,Lunch,NS,"[('Pasta', 6), ('Fish&Chips', 1)]",200,-37.8215,144.9508,0,10.389,18.1345084,Delivered,0,0,639000000000 ,332.456.0290
ORDX15456,31/3/18,16:57:27,Dinner,TP,"[('Coffee', 9), ('Cereal', 10), ('Eggs', 3)]",343.5,-37.81337,144.95188,0,9.759,12.6875633,Delivered,0,0,3541890000000000 ,126-486-2964x5137
ORDX65969,1/4/18,11:53:14,Breakfast,TP,"[('Fish&Chips', 10), ('Pasta', 2), ('Shrimp', 3), ('Salmon', 2)]",649,-37.80775,144.95205,0,6.736,16.008953,Delivered,0,0,4571730000000000000 ,806.606.5735x4712
ORDX33489,2/4/18,11:43:05,Breakfast,TP,"[('Salmon', 10), ('Pasta', 2), ('Shrimp', 7)]",843,-37.816,144.9523,0,10.167,15.7684612,Delivered,0,0,2471740000000000 ,+1-418-927-6266x237
ORDX28040,3/4/18,14:55:46,Lunch,TP,"[('Cereal', 2), ('Pancake', 1)]",66.25,-37.8089,144.95264,0,8.488,11.6095654,Delivered,0,0,4671450000000000000 ,825-717-3407x970
ORDX21616,4/4/18,9:51:32,Breakfast,TP,"[('Salad', 2), ('Burger', 7), ('Steak', 10), ('Chicken', 5), ('Fries', 7)]",945.4,-37.79857,144.95286,0,9.301,12.5930824,Delivered,0,0,4216450000000000 ,(148)926-7173
ORDX77329,5/4/18,15:36:20,Lunch,TP,"[('Fish&Chips', 1), ('Salmon', 10), ('Shrimp', 10)]",985,-37.7986,144.9529,0,10.817,14.4348678,Delivered,0,0,4447590000000000000 ,(640)140-0468x96714
ORDX99152,6/4/18,18:38:52,Dinner,BK,"[('Pancake', 10), ('Coffee', 1), ('Eggs', 2), ('Cereal', 1)]",315,-37.79978,144.95317,0,6.946,15.1029045,Delivered,0,0,30500000000000 ,391-014-4851x832
ORDX78903,7/4/18,12:13:31,Lunch,NS,"[('Pancake', 1), ('Coffee', 9)]",91.75,-37.7998,144.9532,0,11.641,15.5542002,Delivered,0,0,213000000000000 ,4482983816
ORDX21852,8/4/18,9:41:24,Breakfast,TP,"[('Steak', 8), ('Salad', 5), ('Fries', 1), ('Chicken', 1)]",490,-37.8136,144.95324,0,7.386,13.0085846,Delivered,0,0,180000000000000 ,001-864-475-9221x1669
ORDX55174,9/4/18,20:00:00,Dinner,NS,"[('Coffee', 3), ('Eggs', 1)]",44.5,-37.81215,144.95351,0,6.833,13.084261,Delivered,0,0,2283170000000000 ,(845)763-7785x707
ORDX26090,10/4/18,8:00:00,Breakfast,TP,"[('Salad', 5), ('Fries', 8), ('Chicken', 9), ('Burger', 9), ('Steak', 7)]",1064,-37.81224,144.95357,1,10.304,6.2686151,Delivered,0,0,3552330000000000 ,709.305.7608
ORDX85597,11/4/18,15:05:54,Lunch,TP,"[('Salmon', 4), ('Fish&Chips', 1)]",199,-37.81663,144.95359,0,11.272,13.4915114,Delivered,0,0,3506030000000000 ,001-160-501-9044x32943
ORDX86488,12/4/18,15:05:54,Lunch,TP,"[('Fries', 1), ('Chicken', 3), ('Burger', 10), ('Steak', 7)]",733,-37.81236,144.95363,0,9.531,13.060897,Delivered,0,0,2704570000000000 ,756-256-6272
ORDX22561,13/4/18,12:33:48,Lunch,TP,"[('Pancake', 5), ('Eggs', 1), ('Cereal', 9)]",332.25,-37.80423,144.95367,0,7.739,6.53164145,Delivered,0,0,213000000000000 ,(232)756-6763x37390
ORDX68541,14/4/18,18:18:35,Dinner,NS,"[('Pasta', 1), ('Salmon', 8)]",355.5,-37.81381,144.95383,0,7.593,13.6766025,Delivered,0,0,584000000000 ,001-031-250-2394x918
ORDX77399,15/4/18,9:21:07,Breakfast,TP,"[('Pancake', 1), ('Eggs', 6)]",156.25,-37.81777,144.95393,0,9.235,16.3298343,Delivered,0,0,2705590000000000 ,001-567-088-6977
ORDX80590,16/4/18,17:27:53,Dinner,BK,"[('Steak', 9), ('Burger', 8), ('Chicken', 2)]",717,-37.80542,144.95396,0,9.438,15.1293447,Delivered,0,0,4334450000000000 ,735.400.0250
ORDX74953,17/4/18,13:34:38,Lunch,NS,"[('Chicken', 10), ('Steak', 2)]",410,-37.80543,144.95405,0,8.21,13.2702435,Delivered,0,0,587000000000 ,021.639.6837
ORDX62534,18/4/18,10:01:41,Breakfast,TP,"[('Fries', 8), ('Steak', 10), ('Burger', 9)]",825,-37.80544,144.95413,0,7.003,14.1117695,Delivered,0,0,4263790000000000 ,(919)155-8754
ORDX50048,19/4/18,13:04:13,Lunch,TP,"[('Shrimp', 3), ('Pasta', 6), ('Salmon', 8), ('Fish&Chips', 9)]",970,-37.82019,144.9542,0,7.251,8.4881743,Delivered,0,0,2705560000000000 ,351385334
ORDX40967,20/4/18,19:19:26,Dinner,TP,"[('Cereal', 7), ('Coffee', 9), ('Pancake', 7)]",384.25,-37.81381,144.95426,0,8.501,13.2179264,Delivered,0,0,30400000000000 ,448.647.5304x81077
ORDX45518,21/4/18,13:44:47,Lunch,BK,"[('Fish&Chips', 10), ('Salmon', 10), ('Pasta', 1), ('Shrimp', 6)]",1111.5,-37.81262,144.95427,0,9.379,13.0136223,Delivered,0,0,4088600000000000 ,001-067-771-1131
ORDX62668,22/4/18,18:59:09,Dinner,TP,"[('Salad', 1), ('Burger', 7)]",234.2,-37.8036314,144.9544783,0,8.119,14.4764692,Delivered,1,0,4780000000000 ,780-347-1039x14032
ORDX69087,23/4/18,15:56:37,Lunch,NS,"[('Eggs', 7), ('Cereal', 1)]",175,-37.80204,144.95446,0,9.935,13.406354,Delivered,0,0,6011030000000000 ,455-618-4983
ORDX46521,24/4/18,14:15:12,Lunch,BK,"[('Salad', 1), ('Steak', 2)]",107.2,-37.80305,144.9545,0,8.22,13.6807119,Delivered,0,0,3532370000000000 ,-5873
ORDX98696,25/4/18,8:10:08,Breakfast,TP,"[('Shrimp', 5), ('Salmon', 2), ('Pasta', 8)]",572,-37.81537,144.95457,0,8.667,15.1811594,Delivered,0,0,30300000000000 ,126.334.0886x0164
ORDX23152,26/4/18,11:02:32,Breakfast,TP,"[('Chicken', 2), ('Fries', 5)]",124,-37.8036314,144.9544783,0,6.208,13.540837,Delivered,1,1,4780000000000 ,780-347-1039x14032
ORDX30642,27/4/18,12:13:31,Lunch,TP,"[('Salmon', 9), ('Shrimp', 3), ('Pasta', 2)]",586,-37.81973,144.95478,0,11.622,14.8061664,Delivered,0,0,180000000000000 ,357.492.2088x55902
ORDX96189,28/4/18,10:52:23,Breakfast,NS,"[('Fries', 4), ('Burger', 9), ('Chicken', 6)]",519,-37.81596,144.9548,0,10.184,15.8746492,Delivered,0,0,213000000000000 ,+1-228-123-7933x23659
ORDX27706,29/4/18,18:38:52,Dinner,NS,"[('Fries', 9), ('Chicken', 2), ('Salad', 10)]",344,-37.8153,144.95493,0,11.465,19.055917,Delivered,0,0,3562380000000000 ,719.089.5774x038
ORDX16439,30/4/18,13:14:21,Lunch,NS,"[('Pancake', 7), ('Coffee', 2)]",184.75,-37.81372,144.95493,0,8.076,14.2685258,Delivered,0,0,4870920000000000000 ,778.514.2963x54603
ORDX66166,1/5/18,13:24:30,Lunch,BK,"[('Coffee', 1), ('Pancake', 8), ('Cereal', 4)]",285.5,-37.81539,144.95497,0,9.55,15.0467783,Delivered,0,0,4302820000000000 ,3573452405
ORDX22648,2/5/18,15:36:20,Lunch,TP,"[('Steak', 4), ('Burger', 8)]",428,-37.82267,144.95501,0,10.513,14.2547141,Delivered,0,0,576000000000 ,025.070.0300x351
ORDX69736,3/5/18,16:27:02,Dinner,BK,"[('Eggs', 4), ('Cereal', 9)]",277,-37.8202,144.9551,1,8.586,6.2514025,Delivered,0,0,4654760000000000 ,+1-562-376-2542x5660
ORDX68756,4/5/18,18:38:52,Dinner,BK,"[('Pasta', 3), ('Fish&Chips', 6), ('Shrimp', 6), ('Salmon', 1)]",657.5,-37.81579,144.95512,0,9.538,14.9775455,Delivered,0,0,6507620000000000 ,488-709-1662x08298
ORDX32095,5/5/18,11:53:14,Breakfast,NS,"[('Chicken', 5), ('Fries', 9), ('Steak', 9)]",673,-37.81412,144.95512,0,9.734,13.6673998,Delivered,0,0,180000000000000 ,+1-215-323-0282x16919
ORDX50216,6/5/18,11:22:49,Breakfast,TP,"[('Chicken', 6), ('Burger', 3), ('Steak', 8), ('Fries', 2), ('Salad', 3)]",720.6,-37.8159,144.95517,0,8.696,11.8861087,Delivered,0,0,3539850000000000 ,299.045.6007x1542
ORDX58000,7/5/18,19:09:17,Dinner,NS,"[('Steak', 3), ('Fries', 7), ('Salad', 7), ('Burger', 8)]",587.4,-37.81597,144.95521,0,10.254,19.0420581,Delivered,0,0,4576960000000000000 ,(852)654-7604x848
ORDX82399,8/5/18,13:24:30,Lunch,TP,"[('Salmon', 1), ('Shrimp', 2), ('Pasta', 3)]",231.5,-37.82051,144.95525,0,5.317,20.94635775,Delivered,0,0,4640000000000000 ,(089)840-7616x570
ORDX75245,9/5/18,15:26:11,Lunch,NS,"[('Fish&Chips', 3), ('Shrimp', 9)]",591,-37.81608,144.95526,0,6.787,11.649137,Delivered,0,0,4640000000000 ,494388564
ORDX16851,10/5/18,16:47:19,Dinner,NS,"[('Coffee', 8), ('Eggs', 6)]",192,-37.81473,144.95528,0,9.526,15.6536477,Delivered,0,0,4296570000000000 ,(953)985-2250
ORDX73101,11/5/18,18:49:00,Dinner,BK,"[('Eggs', 8), ('Coffee', 6)]",221,-37.81479,144.95531,0,7.67,15.0584249,Delivered,0,0,180000000000000 ,092.554.4576x962
ORDX55085,12/5/18,14:45:38,Lunch,TP,"[('Salmon', 7), ('Pasta', 8), ('Shrimp', 2), ('Fish&Chips', 10)]",965,-37.8036314,144.9544783,0,10.318,15.8343504,Delivered,1,1,4780000000000 ,594.000.9243x6755
ORDX40320,13/5/18,15:56:37,Lunch,NS,"[('Chicken', 8), ('Salad', 6), ('Fries', 8), ('Burger', 8), ('Steak', 1)]",748.2,-37.8036314,144.9544783,0,5.775,12.7450085,Delivered,1,1,4780000000000 ,594.000.9243x6755
ORDX73671,14/5/18,14:35:29,Lunch,NS,"[('Burger', 1), ('Steak', 10)]",481,-37.80718,144.95541,0,8.886,14.485426,Delivered,0,0,6010000000000000 ,001-896-644-4064x4888
ORDX50476,15/5/18,14:45:38,Lunch,BK,"[('Fish&Chips', 5), ('Salmon', 4)]",339,-37.80605,144.95544,0,7.079,13.8696966,Delivered,0,0,60450131879 ,536.208.2965
ORDX66158,16/5/18,13:44:47,Lunch,NS,"[('Salmon', 9), ('Pasta', 7), ('Fish&Chips', 10)]",911.5,-37.81783,144.95561,0,7.466,18.9348192,Delivered,0,0,639000000000 ,(086)930-5823x570
ORDX72344,17/5/18,17:58:18,Dinner,TP,"[('Fries', 1), ('Salad', 3)]",63.6,-37.8206,144.95563,0,8.162,6.6642121,Delivered,0,0,30300000000000 ,001-393-426-1973
ORDX74095,18/5/18,8:10:08,Breakfast,NS,"[('Steak', 8), ('Salad', 2), ('Burger', 10), ('Chicken', 6)]",896.4,-37.81572,144.95572,0,4.242,9.8490743,Delivered,0,0,3560000000000000 ,001-781-327-1664
ORDX39477,19/5/18,18:28:43,Dinner,TP,"[('Fries', 5), ('Burger', 5)]",215,-37.82061,144.95577,0,8.636,13.8203383,Delivered,0,0,3572780000000000 ,595.140.7043
ORDX13028,20/5/18,17:07:36,Dinner,TP,"[('Chicken', 2), ('Salad', 6), ('Burger', 10)]",477.2,-37.82002,144.95584,0,10.708,16.203633,Delivered,0,0,30300000000000 ,+1-666-097-5929x450
ORDX47109,21/5/18,15:46:28,Lunch,TP,"[('Steak', 2), ('Chicken', 8)]",346,-37.81824,144.95584,0,9.947,15.5524654,Delivered,0,0,630000000000 ,820-195-5013x1870
ORDX80817,22/5/18,15:46:28,Lunch,BK,"[('Salmon', 1), ('Fish&Chips', 8), ('Pasta', 2), ('Shrimp', 2)]",484,-37.81492,144.95594,0,7.059,14.1867093,Delivered,0,0,379000000000000 ,056.246.2926
ORDX33287,23/5/18,14:15:12,Lunch,BK,"[('Coffee', 4), ('Cereal', 9)]",219,-37.82039,144.95597,0,8.245,13.3796597,Delivered,0,0,676000000000 ,+1-802-227-0808x62591
ORDX58431,24/5/18,11:32:57,Breakfast,BK,"[('Fish&Chips', 5), ('Pasta', 5), ('Salmon', 8), ('Shrimp', 4)]",856.5,-37.80396,144.95597,0,8.752,13.8302326,Delivered,0,0,4994500000000000000 ,243-454-4872
ORDX79911,25/5/18,16:37:10,Dinner,NS,"[('Salmon', 5), ('Pasta', 1)]",232.5,-37.79747,144.95606,0,9.734,14.8748241,Delivered,0,0,502000000000 ,001-782-092-8051
ORDX63226,26/5/18,18:18:35,Dinner,BK,"[('Steak', 2), ('Salad', 1), ('Fries', 5), ('Burger', 5)]",322.2,-37.81653,144.95618,1,13.202,7.3285306,Delivered,0,0,379000000000000 ,(793)782-5278
ORDX66417,27/5/18,19:09:17,Dinner,TP,"[('Salad', 5), ('Chicken', 10), ('Burger', 6)]",592,-37.81323,144.95631,0,9.143,11.1341833,Delivered,0,0,2274010000000000 ,1850116959
ORDX10947,28/5/18,9:31:16,Breakfast,BK,"[('Fries', 3), ('Salad', 4)]",104.8,-37.81481,144.95636,0,7.167,17.89299195,Delivered,0,0,3550760000000000 ,(685)125-0220x593
ORDX83924,29/5/18,19:39:43,Dinner,NS,"[('Coffee', 6), ('Cereal', 7)]",192,-37.8057,144.95638,1,7.536,7.3275281,Delivered,0,0,2255930000000000 ,460925160
ORDX68127,30/5/18,10:21:58,Breakfast,NS,"[('Fish&Chips', 3), ('Salmon', 10), ('Shrimp', 2)]",623,-37.81311,144.9564,0,7.286,21.07026015,Delivered,0,0,676000000000 ,(994)497-6207x436
ORDX55238,31/5/18,15:56:37,Lunch,NS,"[('Fish&Chips', 5), ('Salmon', 5), ('Shrimp', 4), ('Pasta', 7)]",788.5,-37.81703,144.95641,0,9.936,16.0653598,Delivered,0,0,5460670000000000 ,1105026905
ORDX86106,1/6/18,15:36:20,Lunch,TP,"[('Fish&Chips', 1), ('Pasta', 2)]",90,-37.81017,144.9566,0,8.143,15.43654,Delivered,0,0,585000000000 ,(877)108-6408x115
ORDX24197,2/6/18,14:25:21,Lunch,BK,"[('Eggs', 1), ('Coffee', 4)]",52,-37.80444,144.95666,0,7.58,12.1980008,Delivered,0,0,4914490000000000 ,170-284-0065x282
ORDX55321,3/6/18,18:08:27,Dinner,TP,"[('Fish&Chips', 2), ('Salmon', 6), ('Shrimp', 1), ('Pasta', 8)]",590,-37.8041,144.9567,0,7.755,13.8047822,Delivered,0,0,36600000000000 ,(239)507-6033
ORDX71735,4/6/18,15:16:03,Lunch,NS,"[('Pancake', 9), ('Coffee', 5), ('Cereal', 2)]",297.75,-37.82027,144.95676,0,8.416,11.7905958,Delivered,0,0,180000000000000 ,523.532.6759x2690
ORDX85586,5/6/18,14:35:29,Lunch,NS,"[('Fries', 7), ('Salad', 1), ('Steak', 7), ('Burger', 10), ('Chicken', 10)]",1046.2,-37.81551,144.95676,0,6.128,12.2279366,Delivered,0,0,3557800000000000 ,(906)220-0580
ORDX43747,6/6/18,19:19:26,Dinner,BK,"[('Chicken', 7), ('Steak', 2), ('Salad', 2), ('Burger', 1)]",379.4,-37.8177,144.95681,0,8.875,11.7441614,Delivered,0,0,6011650000000000 ,1992260669
ORDX79988,7/6/18,14:45:38,Lunch,NS,"[('Burger', 4), ('Salad', 9), ('Chicken', 3)]",374.8,-37.82024,144.95688,0,8.343,10.8945634,Delivered,0,0,676000000000 ,001-532-583-8612x695
ORDX69416,8/6/18,12:23:39,Lunch,BK,"[('Fish&Chips', 2), ('Salmon', 6)]",316,-37.8056,144.95692,0,7.294,11.8996581,Delivered,0,0,4308280000000000 ,001-663-763-6376x91448
